date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2022-05-13,California,State,Alpha,0.0,0.0,0.0,0.0
2022-05-13,California,State,Other,17.0,2.69,18.14285714285,2.595014303228
2022-05-13,California,State,Gamma,0.0,0.0,0.0,0.0
2022-05-13,California,State,Total,632.0,100.0,699.14285714285,100.0
2022-05-13,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-05-13,California,State,Mu,0.0,0.0,0.0,0.0
2022-05-13,California,State,Omicron,615.0,97.31,681.0,97.404985696772
2022-05-13,California,State,Delta,0.0,0.0,0.0,0.0
2022-05-14,California,State,Beta,0.0,0.0,0.0,0.0
2022-05-14,California,State,Mu,0.0,0.0,0.0,0.0
2022-05-14,California,State,Delta,0.0,0.0,0.0,0.0
2022-05-14,California,State,Alpha,0.0,0.0,0.0,0.0
2022-05-14,California,State,Omicron,536.0,96.75,692.85714285714,97.3113964687
2022-05-14,California,State,Other,18.0,3.25,19.14285714285,2.6886035313
2022-05-14,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-05-14,California,State,Lambda,0.0,0.0,0.0,0.0
2022-05-14,California,State,Total,554.0,100.0,712.0,100.0
2022-05-14,California,State,Gamma,0.0,0.0,0.0,0.0
2022-05-15,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-05-15,California,State,Gamma,0.0,0.0,0.0,0.0
2022-05-15,California,State,Mu,0.0,0.0,0.0,0.0
2022-05-15,California,State,Alpha,0.0,0.0,0.0,0.0
2022-05-15,California,State,Total,487.0,100.0,720.42857142857,100.0
2022-05-15,California,State,Other,16.0,3.29,19.71428571428,2.736466389054
2022-05-15,California,State,Beta,0.0,0.0,0.0,0.0
2022-05-15,California,State,Lambda,0.0,0.0,0.0,0.0
2022-05-15,California,State,Omicron,471.0,96.71,700.71428571428,97.263533610946
2022-05-15,California,State,Delta,0.0,0.0,0.0,0.0
2022-05-16,California,State,Mu,0.0,0.0,0.0,0.0
2022-05-16,California,State,Lambda,0.0,0.0,0.0,0.0
2022-05-16,California,State,Delta,0.0,0.0,0.0,0.0
2022-05-16,California,State,Total,1082.0,100.0,733.85714285714,100.0
2022-05-16,California,State,Gamma,0.0,0.0,0.0,0.0
2022-05-16,California,State,Alpha,0.0,0.0,0.0,0.0
2022-05-16,California,State,Other,39.0,3.6,21.28571428571,2.900525598598
2022-05-16,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-05-16,California,State,Omicron,1043.0,96.4,712.57142857142,97.099474401402
2022-05-16,California,State,Beta,0.0,0.0,0.0,0.0
2022-05-17,California,State,Lambda,0.0,0.0,0.0,0.0
2022-05-17,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-05-17,California,State,Total,960.0,100.0,759.57142857142,100.0
2022-05-17,California,State,Beta,0.0,0.0,0.0,0.0
2022-05-17,California,State,Omicron,934.0,97.29,738.0,97.160052661275
2022-05-17,California,State,Gamma,0.0,0.0,0.0,0.0
2022-05-17,California,State,Delta,0.0,0.0,0.0,0.0
2022-05-17,California,State,Mu,0.0,0.0,0.0,0.0
2022-05-17,California,State,Other,26.0,2.71,21.57142857142,2.839947338725
2022-05-17,California,State,Alpha,0.0,0.0,0.0,0.0
2022-05-18,California,State,Other,20.0,2.43,22.14285714285,2.916823485134
2022-05-18,California,State,Lambda,0.0,0.0,0.0,0.0
2022-05-18,California,State,Mu,0.0,0.0,0.0,0.0
2022-05-18,California,State,Beta,0.0,0.0,0.0,0.0
2022-05-18,California,State,Gamma,0.0,0.0,0.0,0.0
2022-05-18,California,State,Total,824.0,100.0,759.14285714285,100.0
2022-05-18,California,State,Delta,0.0,0.0,0.0,0.0
2022-05-18,California,State,Alpha,0.0,0.0,0.0,0.0
2022-05-18,California,State,Omicron,804.0,97.57,737.0,97.083176514866
2022-05-18,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-05-19,California,State,Gamma,0.0,0.0,0.0,0.0
2022-05-19,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-05-19,California,State,Delta,0.0,0.0,0.0,0.0
2022-05-19,California,State,Other,31.0,4.12,23.85714285714,3.156303156303
2022-05-19,California,State,Total,752.0,100.0,755.85714285714,100.0
2022-05-19,California,State,Omicron,721.0,95.88,732.0,96.843696843697
2022-05-19,California,State,Alpha,0.0,0.0,0.0,0.0
2022-05-19,California,State,Mu,0.0,0.0,0.0,0.0
2022-05-19,California,State,Lambda,0.0,0.0,0.0,0.0
2022-05-19,California,State,Beta,0.0,0.0,0.0,0.0
2022-05-20,California,State,Lambda,0.0,0.0,0.0,0.0
2022-05-20,California,State,Delta,0.0,0.0,0.0,0.0
2022-05-20,California,State,Other,26.0,3.04,25.14285714285,3.192454199166
2022-05-20,California,State,Alpha,0.0,0.0,0.0,0.0
2022-05-20,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-05-20,California,State,Gamma,0.0,0.0,0.0,0.0
2022-05-20,California,State,Total,854.0,100.0,787.57142857142,100.0
2022-05-20,California,State,Mu,0.0,0.0,0.0,0.0
2022-05-20,California,State,Omicron,828.0,96.96,762.42857142857,96.807545800834
2022-05-20,California,State,Beta,0.0,0.0,0.0,0.0
2022-05-21,California,State,Lambda,0.0,0.0,0.0,0.0
2022-05-21,California,State,Total,682.0,100.0,805.85714285714,100.0
2022-05-21,California,State,Omicron,667.0,97.8,781.14285714285,96.933167878036
2022-05-21,California,State,Gamma,0.0,0.0,0.0,0.0
2022-05-21,California,State,Delta,0.0,0.0,0.0,0.0
2022-05-21,California,State,Beta,0.0,0.0,0.0,0.0
2022-05-21,California,State,Other,15.0,2.2,24.71428571428,3.066832121964
2022-05-21,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-05-21,California,State,Alpha,0.0,0.0,0.0,0.0
2022-05-21,California,State,Mu,0.0,0.0,0.0,0.0
2022-05-22,California,State,Lambda,0.0,0.0,0.0,0.0
2022-05-22,California,State,Other,19.0,2.59,25.14285714285,2.989130434783
2022-05-22,California,State,Beta,0.0,0.0,0.0,0.0
2022-05-22,California,State,Mu,0.0,0.0,0.0,0.0
2022-05-22,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-05-22,California,State,Alpha,0.0,0.0,0.0,0.0
2022-05-22,California,State,Delta,0.0,0.0,0.0,0.0
2022-05-22,California,State,Gamma,0.0,0.0,0.0,0.0
2022-05-22,California,State,Total,734.0,100.0,841.14285714285,100.0
2022-05-22,California,State,Omicron,715.0,97.41,816.0,97.010869565217
2022-05-23,California,State,Mu,0.0,0.0,0.0,0.0
2022-05-23,California,State,Gamma,0.0,0.0,0.0,0.0
2022-05-23,California,State,Omicron,1099.0,95.82,824.0,96.892323198387
2022-05-23,California,State,Total,1147.0,100.0,850.42857142857,100.0
2022-05-23,California,State,Delta,0.0,0.0,0.0,0.0
2022-05-23,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-05-23,California,State,Other,48.0,4.18,26.42857142857,3.107676801613
2022-05-23,California,State,Alpha,0.0,0.0,0.0,0.0
2022-05-23,California,State,Lambda,0.0,0.0,0.0,0.0
2022-05-23,California,State,Beta,0.0,0.0,0.0,0.0
2022-05-24,California,State,Omicron,1168.0,98.82,857.42857142857,97.198380566802
2022-05-24,California,State,Lambda,0.0,0.0,0.0,0.0
2022-05-24,California,State,Mu,0.0,0.0,0.0,0.0
2022-05-24,California,State,Delta,0.0,0.0,0.0,0.0
2022-05-24,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-05-24,California,State,Other,14.0,1.18,24.71428571428,2.801619433198
2022-05-24,California,State,Gamma,0.0,0.0,0.0,0.0
2022-05-24,California,State,Total,1182.0,100.0,882.14285714285,100.0
2022-05-24,California,State,Alpha,0.0,0.0,0.0,0.0
2022-05-24,California,State,Beta,0.0,0.0,0.0,0.0
2022-05-25,California,State,Beta,0.0,0.0,0.0,0.0
2022-05-25,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-05-25,California,State,Other,8.0,0.83,23.0,2.549889135255
2022-05-25,California,State,Alpha,0.0,0.0,0.0,0.0
2022-05-25,California,State,Total,963.0,100.0,902.0,100.0
2022-05-25,California,State,Delta,0.0,0.0,0.0,0.0
2022-05-25,California,State,Gamma,0.0,0.0,0.0,0.0
2022-05-25,California,State,Mu,0.0,0.0,0.0,0.0
2022-05-25,California,State,Lambda,0.0,0.0,0.0,0.0
2022-05-25,California,State,Omicron,955.0,99.17,879.0,97.450110864745
2022-05-26,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-05-26,California,State,Omicron,922.0,99.78,907.71428571428,97.964847363552
2022-05-26,California,State,Other,2.0,0.22,18.85714285714,2.035152636448
2022-05-26,California,State,Alpha,0.0,0.0,0.0,0.0
2022-05-26,California,State,Delta,0.0,0.0,0.0,0.0
2022-05-26,California,State,Beta,0.0,0.0,0.0,0.0
2022-05-26,California,State,Gamma,0.0,0.0,0.0,0.0
2022-05-26,California,State,Lambda,0.0,0.0,0.0,0.0
2022-05-26,California,State,Mu,0.0,0.0,0.0,0.0
2022-05-26,California,State,Total,924.0,100.0,926.57142857142,100.0
2022-05-27,California,State,Total,1000.0,100.0,947.42857142857,100.0
2022-05-27,California,State,Delta,0.0,0.0,0.0,0.0
2022-05-27,California,State,Other,3.0,0.3,15.57142857142,1.643546441496
2022-05-27,California,State,Beta,0.0,0.0,0.0,0.0
2022-05-27,California,State,Lambda,0.0,0.0,0.0,0.0
2022-05-27,California,State,Omicron,997.0,99.7,931.85714285714,98.356453558504
2022-05-27,California,State,Mu,0.0,0.0,0.0,0.0
2022-05-27,California,State,Gamma,0.0,0.0,0.0,0.0
2022-05-27,California,State,Alpha,0.0,0.0,0.0,0.0
2022-05-27,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-05-28,California,State,Total,469.0,100.0,917.0,100.0
2022-05-28,California,State,Gamma,0.0,0.0,0.0,0.0
2022-05-28,California,State,Mu,0.0,0.0,0.0,0.0
2022-05-28,California,State,Alpha,0.0,0.0,0.0,0.0
2022-05-28,California,State,Delta,0.0,0.0,0.0,0.0
2022-05-28,California,State,Beta,0.0,0.0,0.0,0.0
2022-05-28,California,State,Other,3.0,0.64,13.85714285714,1.511138806668
2022-05-28,California,State,Lambda,0.0,0.0,0.0,0.0
2022-05-28,California,State,Omicron,466.0,99.36,903.14285714285,98.488861193332
2022-05-28,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-05-29,California,State,Omicron,585.0,99.83,884.57142857142,98.740232817732
2022-05-29,California,State,Other,1.0,0.17,11.28571428571,1.259767182268
2022-05-29,California,State,Lambda,0.0,0.0,0.0,0.0
2022-05-29,California,State,Gamma,0.0,0.0,0.0,0.0
2022-05-29,California,State,Total,586.0,100.0,895.85714285714,100.0
2022-05-29,California,State,Mu,0.0,0.0,0.0,0.0
2022-05-29,California,State,Delta,0.0,0.0,0.0,0.0
2022-05-29,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-05-29,California,State,Alpha,0.0,0.0,0.0,0.0
2022-05-29,California,State,Beta,0.0,0.0,0.0,0.0
2022-05-30,California,State,Other,1.0,0.31,4.57142857142,0.587048248028
2022-05-30,California,State,Omicron,326.0,99.69,774.14285714285,99.412951751972
2022-05-30,California,State,Lambda,0.0,0.0,0.0,0.0
2022-05-30,California,State,Beta,0.0,0.0,0.0,0.0
2022-05-30,California,State,Gamma,0.0,0.0,0.0,0.0
2022-05-30,California,State,Alpha,0.0,0.0,0.0,0.0
2022-05-30,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-05-30,California,State,Total,327.0,100.0,778.71428571428,100.0
2022-05-30,California,State,Mu,0.0,0.0,0.0,0.0
2022-05-30,California,State,Delta,0.0,0.0,0.0,0.0
2022-05-31,California,State,Lambda,0.0,0.0,0.0,0.0
2022-05-31,California,State,Other,15.0,1.12,4.71428571428,0.588445078459
2022-05-31,California,State,Beta,0.0,0.0,0.0,0.0
2022-05-31,California,State,Alpha,0.0,0.0,0.0,0.0
2022-05-31,California,State,Total,1339.0,100.0,801.14285714285,100.0
2022-05-31,California,State,Mu,0.0,0.0,0.0,0.0
2022-05-31,California,State,Gamma,0.0,0.0,0.0,0.0
2022-05-31,California,State,Omicron,1324.0,98.88,796.42857142857,99.411554921541
2022-05-31,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-05-31,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-01,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-01,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-01,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-01,California,State,Other,3.0,0.4,4.0,0.519287833828
2022-06-01,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-01,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-01,California,State,Total,747.0,100.0,770.28571428571,100.0
2022-06-01,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-01,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-01,California,State,Omicron,744.0,99.6,766.28571428571,99.480712166172
2022-06-02,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-02,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-02,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-02,California,State,Other,5.0,0.52,4.42857142857,0.571217984153
2022-06-02,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-02,California,State,Total,959.0,100.0,775.28571428571,100.0
2022-06-02,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-02,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-02,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-02,California,State,Omicron,954.0,99.48,770.85714285714,99.428782015847
2022-06-03,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-03,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-03,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-03,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-03,California,State,Epsilon,1.0,0.11,0.14285714285,0.018853695324
2022-06-03,California,State,Omicron,876.0,99.89,753.57142857142,99.453242835596
2022-06-03,California,State,Total,877.0,100.0,757.71428571428,100.0
2022-06-03,California,State,Other,0.0,0.0,4.0,0.52790346908
2022-06-03,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-03,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-04,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-04,California,State,Other,0.0,0.0,3.57142857142,0.455539358601
2022-06-04,California,State,Omicron,653.0,100.0,780.28571428571,99.526239067055
2022-06-04,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-04,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-04,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-04,California,State,Total,653.0,100.0,784.0,100.0
2022-06-04,California,State,Epsilon,0.0,0.0,0.14285714285,0.018221574344
2022-06-04,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-04,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-05,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-05,California,State,Epsilon,0.0,0.0,0.14285714285,0.018315018315
2022-06-05,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-05,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-05,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-05,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-05,California,State,Omicron,558.0,100.0,776.42857142857,99.542124542125
2022-06-05,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-05,California,State,Other,0.0,0.0,3.42857142857,0.43956043956
2022-06-05,California,State,Total,558.0,100.0,780.0,100.0
2022-06-06,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-06,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-06,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-06,California,State,Omicron,1240.0,99.84,907.0,99.592156862745
2022-06-06,California,State,Epsilon,0.0,0.0,0.14285714285,0.01568627451
2022-06-06,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-06,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-06,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-06,California,State,Other,2.0,0.16,3.57142857142,0.392156862745
2022-06-06,California,State,Total,1242.0,100.0,910.71428571428,100.0
2022-06-07,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-07,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-07,California,State,Total,980.0,100.0,859.42857142857,100.0
2022-06-07,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-07,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-07,California,State,Omicron,979.0,99.9,857.71428571428,99.800531914894
2022-06-07,California,State,Epsilon,0.0,0.0,0.14285714285,0.016622340426
2022-06-07,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-07,California,State,Other,1.0,0.1,1.57142857142,0.182845744681
2022-06-07,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-08,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-08,California,State,Omicron,572.0,99.83,833.14285714285,99.828825744608
2022-06-08,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-08,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-08,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-08,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-08,California,State,Other,1.0,0.17,1.28571428571,0.154056829853
2022-06-08,California,State,Epsilon,0.0,0.0,0.14285714285,0.017117425539
2022-06-08,California,State,Total,573.0,100.0,834.57142857142,100.0
2022-06-08,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-09,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-09,California,State,Total,481.0,100.0,766.28571428571,100.0
2022-06-09,California,State,Other,3.0,0.62,1.0,0.130499627144
2022-06-09,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-09,California,State,Omicron,478.0,99.38,765.14285714285,99.850857568978
2022-06-09,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-09,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-09,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-09,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-09,California,State,Epsilon,0.0,0.0,0.14285714285,0.018642803878
2022-06-10,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-10,California,State,Omicron,485.0,99.18,709.28571428571,99.778938906752
2022-06-10,California,State,Other,4.0,0.82,1.57142857142,0.221061093248
2022-06-10,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-10,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-10,California,State,Total,489.0,100.0,710.85714285714,100.0
2022-06-10,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-10,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-10,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-10,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-11,California,State,Other,1.0,0.33,1.71428571428,0.259291270527
2022-06-11,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-11,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-11,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-11,California,State,Total,305.0,100.0,661.14285714285,100.0
2022-06-11,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-11,California,State,Omicron,304.0,99.67,659.42857142857,99.740708729473
2022-06-11,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-11,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-11,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-12,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-12,California,State,Other,1.0,0.32,1.85714285714,0.296668188042
2022-06-12,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-12,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-12,California,State,Total,312.0,100.0,626.0,100.0
2022-06-12,California,State,Omicron,311.0,99.68,624.14285714285,99.703331811958
2022-06-12,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-12,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-12,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-12,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-13,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-13,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-13,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-13,California,State,Total,859.0,100.0,571.28571428571,100.0
2022-06-13,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-13,California,State,Other,4.0,0.47,2.14285714285,0.375093773443
2022-06-13,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-13,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-13,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-13,California,State,Omicron,855.0,99.53,569.14285714285,99.624906226557
2022-06-14,California,State,Omicron,652.0,99.69,522.42857142857,99.564388783011
2022-06-14,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-14,California,State,Other,2.0,0.31,2.28571428571,0.435611216989
2022-06-14,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-14,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-14,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-14,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-14,California,State,Total,654.0,100.0,524.71428571428,100.0
2022-06-14,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-14,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-15,California,State,Other,2.0,0.51,2.42857142857,0.486966485248
2022-06-15,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-15,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-15,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-15,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-15,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-15,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-15,California,State,Total,391.0,100.0,498.71428571428,100.0
2022-06-15,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-15,California,State,Omicron,389.0,99.49,496.28571428571,99.513033514752
2022-06-16,California,State,Other,8.0,2.47,3.14285714285,0.659868026395
2022-06-16,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-16,California,State,Total,324.0,100.0,476.28571428571,100.0
2022-06-16,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-06-16,California,State,Mu,0.0,0.0,0.0,0.0
2022-06-16,California,State,Omicron,316.0,97.53,473.14285714285,99.340131973605
2022-06-16,California,State,Delta,0.0,0.0,0.0,0.0
2022-06-16,California,State,Lambda,0.0,0.0,0.0,0.0
2022-06-16,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-16,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-17,California,State,Beta,0.0,0.0,0.0,0.0
2022-06-17,California,State,Gamma,0.0,0.0,0.0,0.0
2022-06-17,California,State,Alpha,0.0,0.0,0.0,0.0
2022-06-17,California,State,Omicron,331.0,99.4,451.14285714285,99.370673379484
